Date,Exclusion_Type,eNodeB Name,Cell Name,LocalCell Id,kpi,counter,bad_value,reason,recent_days_count,baseline_days_count,expected_recent_days,expected_baseline_days
2026-05-16 00:00:00,Invalid counter value,LCAIN16546,LCAIN16546-1,1,CSFB KPI,CSFB SR%,100.7634,percentage above 100,,,,
2026-05-16 00:00:00,Invalid counter value,LCAIN16565,LCAIN16565-3,3,CSFB KPI,CSFB SR%,101.8182,percentage above 100,,,,
2026-05-16 00:00:00,Invalid counter value,LCAIN16565,LCAIN16565-2,2,CSFB KPI,CSFB SR%,102.7778,percentage above 100,,,,
2026-05-16 00:00:00,Invalid counter value,LCAIN11982,LCAIN11982-7,7,CSFB KPI,CSFB SR%,100.7092,percentage above 100,,,,
2026-05-16 00:00:00,Invalid counter value,LCAIN10823,LCAIN10823-3,3,CSFB KPI,CSFB SR%,119.0476,percentage above 100,,,,
2026-05-16 00:00:00,Invalid counter value,LCAIN10823,LCAIN10823-1,1,CSFB KPI,CSFB SR%,101.2121,percentage above 100,,,,
2026-05-16 00:00:00,Invalid counter value,LCAIN12056,LCAIN12056-5,5,CSFB KPI,CSFB SR%,100.6211,percentage above 100,,,,
2026-05-16 00:00:00,Invalid counter value,LCAIN10595,LCAIN10595-7,7,CSFB KPI,CSFB SR%,100.3361,percentage above 100,,,,
2026-05-16 00:00:00,Invalid counter value,LCAIN10595,LCAIN10595-6,6,CSFB KPI,CSFB SR%,100.1175,percentage above 100,,,,
2026-05-16 00:00:00,Invalid counter value,LCAIN10595,LCAIN10595-5,5,CSFB KPI,CSFB SR%,100.1027,percentage above 100,,,,
2026-05-16 00:00:00,Invalid counter value,LCAIN10595,LCAIN10595-1,1,CSFB KPI,CSFB SR%,100.2778,percentage above 100,,,,
2026-05-16 00:00:00,Invalid counter value,LCAIN10495,LCAIN10495-1,1,CSFB KPI,CSFB SR%,101.7094,percentage above 100,,,,
2026-05-16 00:00:00,Invalid counter value,LCAIN10495,LCAIN10495-2,2,CSFB KPI,CSFB SR%,101.9231,percentage above 100,,,,
2026-05-16 00:00:00,Invalid counter value,LCAIN10636,LCAIN10636-2,2,CSFB KPI,CSFB SR%,102.7027,percentage above 100,,,,
2026-05-16 00:00:00,Invalid counter value,LCAIN10636,LCAIN10636-1,1,CSFB KPI,CSFB SR%,102.381,percentage above 100,,,,
2026-05-16 00:00:00,Invalid counter value,LCAIN12582,LCAIN12582-7,7,CSFB KPI,CSFB SR%,100.5391,percentage above 100,,,,
2026-05-16 00:00:00,Invalid counter value,LCAIN12582,LCAIN12582-3,3,CSFB KPI,CSFB SR%,100.4425,percentage above 100,,,,
2026-05-16 00:00:00,Invalid counter value,LCAIN10369,LCAIN10369-7,7,CSFB KPI,CSFB SR%,100.2457,percentage above 100,,,,
2026-05-16 00:00:00,Invalid counter value,LCAIN10369,LCAIN10369-6,6,CSFB KPI,CSFB SR%,100.6431,percentage above 100,,,,
2026-05-16 00:00:00,Invalid counter value,LCAIN10369,LCAIN10369-2,2,CSFB KPI,CSFB SR%,103.7037,percentage above 100,,,,
2026-05-16 00:00:00,Invalid counter value,LCAIN12256,LCAIN12256-3,3,CSFB KPI,CSFB SR%,107.6923,percentage above 100,,,,
2026-05-16 00:00:00,Invalid counter value,LCAIN12256,LCAIN12256-2,2,CSFB KPI,CSFB SR%,101.5152,percentage above 100,,,,
2026-05-16 00:00:00,Invalid counter value,LCAIN12256,LCAIN12256-1,1,CSFB KPI,CSFB SR%,102.7027,percentage above 100,,,,
2026-05-16 00:00:00,Invalid counter value,LCAIN12891,LCAIN12891-6,6,CSFB KPI,CSFB SR%,100.4608,percentage above 100,,,,
2026-05-16 00:00:00,Invalid counter value,LCAIN12366,LCAIN12366-3,3,CSFB KPI,CSFB SR%,105.0,percentage above 100,,,,
2026-05-16 00:00:00,Invalid counter value,LCAIN12366,LCAIN12366-1,1,CSFB KPI,CSFB SR%,101.6949,percentage above 100,,,,
2026-05-16 00:00:00,Invalid counter value,LCAIN11837,LCAIN11837-2,2,CSFB KPI,CSFB SR%,101.087,percentage above 100,,,,
2026-05-16 00:00:00,Invalid counter value,LCAIN10909,LCAIN10909-3,3,CSFB KPI,CSFB SR%,102.2989,percentage above 100,,,,
2026-05-16 00:00:00,Invalid counter value,LCAIN10909,LCAIN10909-2,2,CSFB KPI,CSFB SR%,103.4483,percentage above 100,,,,
2026-05-16 00:00:00,Invalid counter value,LCAIN10909,LCAIN10909-1,1,CSFB KPI,CSFB SR%,101.9737,percentage above 100,,,,
2026-05-16 00:00:00,Invalid counter value,LCAIN12889,LCAIN12889-6,6,CSFB KPI,CSFB SR%,100.4376,percentage above 100,,,,
2026-05-16 00:00:00,Invalid counter value,LCAIN12889,LCAIN12889-2,2,CSFB KPI,CSFB SR%,100.4831,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10118_CITY center,LCAIN10118-3,3,CSFB KPI,CSFB SR%,101.9048,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10106_EL-KATAMYA (BTS10),LCAIN10106-2,2,CSFB KPI,CSFB SR%,101.7857,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10131_01-2-08-23,LCAIN10131-7,7,CSFB KPI,CSFB SR%,100.1764,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10513_Site_513,LCAIN10513-1,1,CSFB KPI,CSFB SR%,100.1996,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10129_Site_143,LCAIN10129-6,6,CSFB KPI,CSFB SR%,100.9009,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10104_Site_149,LCAIN10104-1,1,CSFB KPI,CSFB SR%,100.4367,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10104_Site_149,LCAIN10104-5,5,CSFB KPI,CSFB SR%,100.3899,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10104_Site_149,LCAIN10104-6,6,CSFB KPI,CSFB SR%,100.4367,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10104_Site_149,LCAIN10104-7,7,CSFB KPI,CSFB SR%,100.1934,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10760,LCAIN10760-3,3,CSFB KPI,CSFB SR%,101.4085,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10760,LCAIN10760-7,7,CSFB KPI,CSFB SR%,100.495,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10130_Site_144,LCAIN10130-1,1,CSFB KPI,CSFB SR%,107.1429,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10130_Site_144,LCAIN10130-2,2,CSFB KPI,CSFB SR%,102.5862,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10130_Site_144,LCAIN10130-3,3,CSFB KPI,CSFB SR%,105.5556,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10130_Site_144,LCAIN10130-7,7,CSFB KPI,CSFB SR%,101.6393,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10110,LCAIN10110-1,1,CSFB KPI,CSFB SR%,104.1667,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN12008,LCAIN12008-7,7,CSFB KPI,CSFB SR%,100.3205,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10931,LCAIN10931-6,6,CSFB KPI,CSFB SR%,100.6369,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10350,LCAIN10350-7,7,CSFB KPI,CSFB SR%,100.2433,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10350,LCAIN10350-6,6,CSFB KPI,CSFB SR%,100.1724,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10350,LCAIN10350-5,5,CSFB KPI,CSFB SR%,100.4301,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10350,LCAIN10350-2,2,CSFB KPI,CSFB SR%,100.6757,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10971,LCAIN10971-5,5,CSFB KPI,CSFB SR%,100.6192,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10988,LCAIN10988-6,6,CSFB KPI,CSFB SR%,101.4245,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10826,LCAIN10826-7,7,CSFB KPI,CSFB SR%,100.4,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10499,LCAIN10499-7,7,CSFB KPI,CSFB SR%,100.0836,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10029,LCAIN10029-5,5,CSFB KPI,CSFB SR%,100.4405,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10029,LCAIN10029-3,3,CSFB KPI,CSFB SR%,116.6667,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10971,LCAIN10971-1,1,CSFB KPI,CSFB SR%,102.0408,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10576,LCAIN10576-6,6,CSFB KPI,CSFB SR%,102.3077,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10499,LCAIN10499-3,3,CSFB KPI,CSFB SR%,100.8264,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10988,LCAIN10988-1,1,CSFB KPI,CSFB SR%,101.6667,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10908,LCAIN10908-3,3,CSFB KPI,CSFB SR%,100.7634,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN12008,LCAIN12008-2,2,CSFB KPI,CSFB SR%,110.0,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN12008,LCAIN12008-1,1,CSFB KPI,CSFB SR%,101.7544,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN11025,LCAIN11025-7,7,CSFB KPI,CSFB SR%,101.0101,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN11025,LCAIN11025-6,6,CSFB KPI,CSFB SR%,103.2258,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN11025,LCAIN11025-5,5,CSFB KPI,CSFB SR%,100.8929,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10122,LCAIN10122-4,4,CSFB KPI,CSFB SR%,100.1587,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10132,LCAIN10132-6,6,CSFB KPI,CSFB SR%,102.5316,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN12312,LCAIN12312-5,5,CSFB KPI,CSFB SR%,100.5731,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10444,LCAIN10444-5,5,CSFB KPI,CSFB SR%,101.7422,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10126,LCAIN10126-6,6,CSFB KPI,CSFB SR%,100.1134,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10126,LCAIN10126-1,1,CSFB KPI,CSFB SR%,101.2346,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN12005,LCAIN12005-2,2,CSFB KPI,CSFB SR%,103.5714,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN12005,LCAIN12005-1,1,CSFB KPI,CSFB SR%,103.7123,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10370,LCAIN10370-5,5,CSFB KPI,CSFB SR%,100.7519,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN12398,LCAIN12398-7,7,CSFB KPI,CSFB SR%,100.5059,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN12398,LCAIN12398-5,5,CSFB KPI,CSFB SR%,100.5803,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN12398,LCAIN12398-1,1,CSFB KPI,CSFB SR%,100.5263,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN12053,LCAIN12053-7,7,CSFB KPI,CSFB SR%,100.144,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN12053,LCAIN12053-3,3,CSFB KPI,CSFB SR%,101.581,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN12053,LCAIN12053-2,2,CSFB KPI,CSFB SR%,105.6604,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN12053,LCAIN12053-1,1,CSFB KPI,CSFB SR%,103.5573,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10592,LCAIN10592-3,3,CSFB KPI,CSFB SR%,102.0833,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10764,LCAIN10764-7,7,CSFB KPI,CSFB SR%,100.0705,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN12921,LCAIN12921-1,1,CSFB KPI,CSFB SR%,101.7241,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN12799,LCAIN12799-7,7,CSFB KPI,CSFB SR%,100.4739,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN12799,LCAIN12799-3,3,CSFB KPI,CSFB SR%,101.5385,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN12799,LCAIN12799-1,1,CSFB KPI,CSFB SR%,101.7544,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN13989,LCAIN13989-5,5,CSFB KPI,CSFB SR%,100.4878,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN12570,LCAIN12570-5,5,CSFB KPI,CSFB SR%,100.5831,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN12570,LCAIN12570-1,1,CSFB KPI,CSFB SR%,100.5208,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN15444,LCAIN15444-1,1,CSFB KPI,CSFB SR%,100.9132,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN12591,LCAIN12591-3,3,CSFB KPI,CSFB SR%,103.4483,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN12591,LCAIN12591-2,2,CSFB KPI,CSFB SR%,100.3106,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN12591,LCAIN12591-1,1,CSFB KPI,CSFB SR%,100.1232,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN12932,LCAIN12932-7,7,CSFB KPI,CSFB SR%,100.3289,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN12932,LCAIN12932-6,6,CSFB KPI,CSFB SR%,100.1736,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN12932,LCAIN12932-2,2,CSFB KPI,CSFB SR%,100.4098,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10113_Tagmoa5,LCAIN10113-4,4,CSFB KPI,CSFB SR%,100.616,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10113_Tagmoa5,LCAIN10113-3,3,CSFB KPI,CSFB SR%,100.7813,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10985,LCAIN10985-7,7,CSFB KPI,CSFB SR%,101.1628,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10021_Site_135,LCAIN10021-1,1,CSFB KPI,CSFB SR%,100.8772,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10514,LCAIN10514-6,6,CSFB KPI,CSFB SR%,101.2821,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10128_03-1-30-115,LCAIN10128-3,3,CSFB KPI,CSFB SR%,100.885,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10128_03-1-30-115,LCAIN10128-5,5,CSFB KPI,CSFB SR%,100.2064,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10128_03-1-30-115,LCAIN10128-6,6,CSFB KPI,CSFB SR%,100.7547,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10112_03-2-12-46,LCAIN10112-3,3,CSFB KPI,CSFB SR%,101.0811,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10117_Site_138,LCAIN10117-6,6,CSFB KPI,CSFB SR%,100.1122,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10117_Site_138,LCAIN10117-3,3,CSFB KPI,CSFB SR%,100.3464,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10117_Site_138,LCAIN10117-2,2,CSFB KPI,CSFB SR%,100.4866,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10117_Site_138,LCAIN10117-1,1,CSFB KPI,CSFB SR%,101.6043,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10650_Site_0650,LCAIN10650-5,5,CSFB KPI,CSFB SR%,100.2941,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10119,LCAIN10119-3,3,CSFB KPI,CSFB SR%,100.6098,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10119,LCAIN10119-2,2,CSFB KPI,CSFB SR%,103.8462,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10119,LCAIN10119-1,1,CSFB KPI,CSFB SR%,102.3256,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10108_Site_133,LCAIN10108-3,3,CSFB KPI,CSFB SR%,100.8333,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10108_Site_133,LCAIN10108-2,2,CSFB KPI,CSFB SR%,102.7027,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10108_Site_133,LCAIN10108-1,1,CSFB KPI,CSFB SR%,100.8197,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10984,LCAIN10984-7,7,CSFB KPI,CSFB SR%,100.5111,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10984,LCAIN10984-6,6,CSFB KPI,CSFB SR%,100.2857,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10120,LCAIN10120-6,6,CSFB KPI,CSFB SR%,100.4566,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10974,LCAIN10974-7,7,CSFB KPI,CSFB SR%,100.2618,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10970,LCAIN10970-7,7,CSFB KPI,CSFB SR%,100.6369,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10446,LCAIN10446-7,7,CSFB KPI,CSFB SR%,100.2865,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10446,LCAIN10446-6,6,CSFB KPI,CSFB SR%,100.241,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10496,LCAIN10496-2,2,CSFB KPI,CSFB SR%,100.304,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN12055,LCAIN12055-7,7,CSFB KPI,CSFB SR%,100.8197,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN12055,LCAIN12055-5,5,CSFB KPI,CSFB SR%,100.2849,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN12055,LCAIN12055-3,3,CSFB KPI,CSFB SR%,102.7027,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10737,LCAIN10737-6,6,CSFB KPI,CSFB SR%,100.431,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10984,LCAIN10984-3,3,CSFB KPI,CSFB SR%,100.7407,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN12247,LCAIN12247-7,7,CSFB KPI,CSFB SR%,100.2278,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN12247,LCAIN12247-6,6,CSFB KPI,CSFB SR%,100.0887,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN12046,LCAIN12046-3,3,CSFB KPI,CSFB SR%,100.2762,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN12046,LCAIN12046-1,1,CSFB KPI,CSFB SR%,101.2987,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10115,LCAIN10115-3,3,CSFB KPI,CSFB SR%,105.8824,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10115,LCAIN10115-2,2,CSFB KPI,CSFB SR%,101.6393,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10115,LCAIN10115-1,1,CSFB KPI,CSFB SR%,101.8182,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN12476,LCAIN12476-6,6,CSFB KPI,CSFB SR%,100.5891,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN12476,LCAIN12476-5,5,CSFB KPI,CSFB SR%,100.9658,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN12476,LCAIN12476-3,3,CSFB KPI,CSFB SR%,102.6316,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN12476,LCAIN12476-1,1,CSFB KPI,CSFB SR%,101.2903,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN12255,LCAIN12255-5,5,CSFB KPI,CSFB SR%,100.4343,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN12255,LCAIN12255-3,3,CSFB KPI,CSFB SR%,100.6944,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10446,LCAIN10446-2,2,CSFB KPI,CSFB SR%,101.1905,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10446,LCAIN10446-1,1,CSFB KPI,CSFB SR%,101.7857,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10692,LCAIN10692-5,5,CSFB KPI,CSFB SR%,100.7353,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10990,LCAIN10990-5,5,CSFB KPI,CSFB SR%,100.5587,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10990,LCAIN10990-1,1,CSFB KPI,CSFB SR%,102.439,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10124,LCAIN10124-6,6,CSFB KPI,CSFB SR%,100.3937,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10124,LCAIN10124-5,5,CSFB KPI,CSFB SR%,100.0534,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10124,LCAIN10124-2,2,CSFB KPI,CSFB SR%,101.4493,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10124,LCAIN10124-1,1,CSFB KPI,CSFB SR%,100.1497,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN22701,LCAIN22701-5,5,CSFB KPI,CSFB SR%,100.1477,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN22701,LCAIN22701-4,4,CSFB KPI,CSFB SR%,101.2821,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10576,LCAIN10576-3,3,CSFB KPI,CSFB SR%,101.4706,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN12262,LCAIN12262-7,7,CSFB KPI,CSFB SR%,100.6192,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN12262,LCAIN12262-5,5,CSFB KPI,CSFB SR%,100.813,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN12262,LCAIN12262-1,1,CSFB KPI,CSFB SR%,104.0,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,ICAIN12708,ICAIN12708-6,6,CSFB KPI,CSFB SR%,100.8403,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,ICAIN12708,ICAIN12708-5,5,CSFB KPI,CSFB SR%,101.3514,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN12919,LCAIN12919-7,7,CSFB KPI,CSFB SR%,100.8152,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN12919,LCAIN12919-3,3,CSFB KPI,CSFB SR%,100.7407,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN12919,LCAIN12919-2,2,CSFB KPI,CSFB SR%,101.2195,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN12872,LCAIN12872-7,7,CSFB KPI,CSFB SR%,100.2187,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN12872,LCAIN12872-3,3,CSFB KPI,CSFB SR%,100.545,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN12900,LCAIN12900-1,1,CSFB KPI,CSFB SR%,101.5267,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN12371,LCAIN12371-6,6,CSFB KPI,CSFB SR%,100.8264,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN12371,LCAIN12371-2,2,CSFB KPI,CSFB SR%,103.2258,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN15442,LCAIN15442-3,3,CSFB KPI,CSFB SR%,100.5525,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN12865,LCAIN12865-1,1,CSFB KPI,CSFB SR%,100.2933,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN15458,LCAIN15458-7,7,CSFB KPI,CSFB SR%,100.1534,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN15458,LCAIN15458-3,3,CSFB KPI,CSFB SR%,100.4098,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN15458,LCAIN15458-2,2,CSFB KPI,CSFB SR%,100.2336,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN15458,LCAIN15458-1,1,CSFB KPI,CSFB SR%,100.9404,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10752,LCAIN10752-5,5,CSFB KPI,CSFB SR%,100.2232,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN12059,LCAIN12059-3,3,CSFB KPI,CSFB SR%,102.7027,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN12059,LCAIN12059-1,1,CSFB KPI,CSFB SR%,101.5873,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN12012,LCAIN12012-1,1,CSFB KPI,CSFB SR%,100.3788,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN12588,LCAIN12588-3,3,CSFB KPI,CSFB SR%,100.5051,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN12588,LCAIN12588-1,1,CSFB KPI,CSFB SR%,101.0526,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN12071,LCAIN12071-3,3,CSFB KPI,CSFB SR%,106.7797,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN12071,LCAIN12071-2,2,CSFB KPI,CSFB SR%,103.6364,percentage above 100,,,,
2026-05-17 00:00:00,Invalid counter value,LCAIN10751,LCAIN10751-5,5,CSFB KPI,CSFB SR%,100.3656,percentage above 100,,,,
